median_distance_from_home,evenness_income_resi,f,freq
0.0,0.0,-0.003497232875302988,0.0
0.0,0.05932659932659934,-0.003497232875302988,0.0
0.0,0.07604301581694731,-0.003497232875302988,0.0
0.0,0.09212309228355439,-0.003497232875302988,0.0
0.0,0.10410645472061658,-0.0019038796407030297,0.0
0.0,0.11594202898550726,-0.00180379423616879,0.0
0.0,0.13235161424214534,-0.0005262825019811923,0.0
0.0,0.14603174603174604,-8.685658655203142e-05,0.0
0.0,0.15599024343584103,-8.685658655203142e-05,0.0
0.0,0.16677044416770442,-8.685658655203142e-05,0.0
0.0,0.18181818181818182,0.0024892312468828264,0.0
0.0,0.19748784789435198,0.002607734446470013,0.0
0.0,0.21276595744680848,0.002607734446470013,0.0
0.0,0.22835278200575002,0.002607734446470013,0.0
0.0,0.22841664508331172,0.0026541806181779675,0.0
0.0,0.24512966476913345,0.0028449551300754284,0.0
0.0,0.26190476190476186,0.003196892870259723,0.0
0.0,0.2796878403240232,0.003196892870259723,0.0
0.0,0.3026390450190033,0.003196892870259723,0.0
0.0,0.32565576186265843,0.003196892870259723,0.0
0.0,0.33333333333333326,0.003196892870259723,0.0
0.0,0.34285714285714286,0.003196892870259723,0.0
0.0,0.3728813559322034,0.003196892870259723,0.0
0.0,0.40175560175560177,0.003196892870259723,0.0
0.0,0.4018465273784423,0.003196892870259723,0.0
0.0,0.4382077240344957,0.003196892870259723,0.0
0.0,0.47619047619047616,0.003196892870259723,0.0
0.0,0.5333333333333332,0.003196892870259723,0.0
0.0,0.6666666666666665,0.003196892870259723,0.0
0.0,0.7224444444444444,0.003196892870259723,0.0
0.007584472322506031,0.0,-0.003497232875302988,0.0
0.007584472322506031,0.05932659932659934,-0.003497232875302988,17356.0
0.007584472322506031,0.07604301581694731,-0.003497232875302988,16914.0
0.007584472322506031,0.09212309228355439,-0.003497232875302988,16952.0
0.007584472322506031,0.10410645472061658,-0.0019038796407030297,16673.0
0.007584472322506031,0.11594202898550726,-0.00180379423616879,18425.0
0.007584472322506031,0.13235161424214534,-0.0005262825019811923,18217.0
0.007584472322506031,0.14603174603174604,-8.685658655203142e-05,17166.0
0.007584472322506031,0.15599024343584103,-8.685658655203142e-05,17216.0
0.007584472322506031,0.16677044416770442,-8.685658655203142e-05,17833.0
0.007584472322506031,0.18181818181818182,0.0024892312468828264,18232.0
0.007584472322506031,0.19748784789435198,0.002607734446470013,17579.0
0.007584472322506031,0.21276595744680848,0.002607734446470013,17781.0
0.007584472322506031,0.22835278200575002,0.002607734446470013,18095.0
0.007584472322506031,0.22841664508331172,0.0026541806181779675,24949.0
0.007584472322506031,0.24512966476913345,0.0028449551300754284,16422.0
0.007584472322506031,0.26190476190476186,0.003196892870259723,15206.0
0.007584472322506031,0.2796878403240232,0.003196892870259723,15576.0
0.007584472322506031,0.3026390450190033,0.003196892870259723,16286.0
0.007584472322506031,0.32565576186265843,0.003196892870259723,15771.0
0.007584472322506031,0.33333333333333326,0.003196892870259723,2428.0
0.007584472322506031,0.34285714285714286,0.003196892870259723,29323.0
0.007584472322506031,0.3728813559322034,0.003196892870259723,21004.0
0.007584472322506031,0.40175560175560177,0.003196892870259723,20991.0
0.007584472322506031,0.4018465273784423,0.003196892870259723,19905.0
0.007584472322506031,0.4382077240344957,0.003196892870259723,16426.0
0.007584472322506031,0.47619047619047616,0.003196892870259723,16961.0
0.007584472322506031,0.5333333333333332,0.003196892870259723,15980.0
0.007584472322506031,0.6666666666666665,0.003196892870259723,15601.0
0.007584472322506031,0.7224444444444444,0.003196892870259723,29118.0
0.09025615892459626,0.0,-0.003497232875302988,0.0
0.09025615892459626,0.05932659932659934,-0.003497232875302988,682.0
0.09025615892459626,0.07604301581694731,-0.003497232875302988,568.0
0.09025615892459626,0.09212309228355439,-0.003497232875302988,732.0
0.09025615892459626,0.10410645472061658,-0.0019038796407030297,537.0
0.09025615892459626,0.11594202898550726,-0.00180379423616879,592.0
0.09025615892459626,0.13235161424214534,-0.0005262825019811923,870.0
0.09025615892459626,0.14603174603174604,-8.685658655203142e-05,846.0
0.09025615892459626,0.15599024343584103,-8.685658655203142e-05,625.0
0.09025615892459626,0.16677044416770442,-8.685658655203142e-05,747.0
0.09025615892459626,0.18181818181818182,0.0024892312468828264,1037.0
0.09025615892459626,0.19748784789435198,0.002607734446470013,830.0
0.09025615892459626,0.21276595744680848,0.002607734446470013,918.0
0.09025615892459626,0.22835278200575002,0.002607734446470013,862.0
0.09025615892459626,0.22841664508331172,0.0026541806181779675,0.0
0.09025615892459626,0.24512966476913345,0.0028449551300754284,1002.0
0.09025615892459626,0.26190476190476186,0.003196892870259723,768.0
0.09025615892459626,0.2796878403240232,0.003196892870259723,734.0
0.09025615892459626,0.3026390450190033,0.003196892870259723,1063.0
0.09025615892459626,0.32565576186265843,0.003196892870259723,655.0
0.09025615892459626,0.33333333333333326,0.003196892870259723,133.0
0.09025615892459626,0.34285714285714286,0.003196892870259723,1387.0
0.09025615892459626,0.3728813559322034,0.003196892870259723,995.0
0.09025615892459626,0.40175560175560177,0.003196892870259723,835.0
0.09025615892459626,0.4018465273784423,0.003196892870259723,4.0
0.09025615892459626,0.4382077240344957,0.003196892870259723,875.0
0.09025615892459626,0.47619047619047616,0.003196892870259723,626.0
0.09025615892459626,0.5333333333333332,0.003196892870259723,777.0
0.09025615892459626,0.6666666666666665,0.003196892870259723,594.0
0.09025615892459626,0.7224444444444444,0.003196892870259723,1098.0
0.19595199853996093,0.0,-0.003497232875302988,0.0
0.19595199853996093,0.05932659932659934,-0.003497232875302988,644.0
0.19595199853996093,0.07604301581694731,-0.003497232875302988,684.0
0.19595199853996093,0.09212309228355439,-0.003497232875302988,627.0
0.19595199853996093,0.10410645472061658,-0.0019038796407030297,663.0
0.19595199853996093,0.11594202898550726,-0.00180379423616879,517.0
0.19595199853996093,0.13235161424214534,-0.0005262825019811923,778.0
0.19595199853996093,0.14603174603174604,-8.685658655203142e-05,720.0
0.19595199853996093,0.15599024343584103,-8.685658655203142e-05,828.0
0.19595199853996093,0.16677044416770442,-8.685658655203142e-05,951.0
0.19595199853996093,0.18181818181818182,0.0024892312468828264,939.0
0.19595199853996093,0.19748784789435198,0.002607734446470013,853.0
0.19595199853996093,0.21276595744680848,0.002607734446470013,787.0
0.19595199853996093,0.22835278200575002,0.002607734446470013,796.0
0.19595199853996093,0.22841664508331172,0.0026541806181779675,0.0
0.19595199853996093,0.24512966476913345,0.0028449551300754284,842.0
0.19595199853996093,0.26190476190476186,0.003196892870259723,820.0
0.19595199853996093,0.2796878403240232,0.003196892870259723,674.0
0.19595199853996093,0.3026390450190033,0.003196892870259723,625.0
0.19595199853996093,0.32565576186265843,0.003196892870259723,528.0
0.19595199853996093,0.33333333333333326,0.003196892870259723,186.0
0.19595199853996093,0.34285714285714286,0.003196892870259723,1353.0
0.19595199853996093,0.3728813559322034,0.003196892870259723,1043.0
0.19595199853996093,0.40175560175560177,0.003196892870259723,881.0
0.19595199853996093,0.4018465273784423,0.003196892870259723,3.0
0.19595199853996093,0.4382077240344957,0.003196892870259723,748.0
0.19595199853996093,0.47619047619047616,0.003196892870259723,1293.0
0.19595199853996093,0.5333333333333332,0.003196892870259723,670.0
0.19595199853996093,0.6666666666666665,0.003196892870259723,740.0
0.19595199853996093,0.7224444444444444,0.003196892870259723,1134.0
0.3389175436817098,0.0,-0.003497232875302988,0.0
0.3389175436817098,0.05932659932659934,-0.003497232875302988,667.0
0.3389175436817098,0.07604301581694731,-0.003497232875302988,620.0
0.3389175436817098,0.09212309228355439,-0.003497232875302988,655.0
0.3389175436817098,0.10410645472061658,-0.0019038796407030297,683.0
0.3389175436817098,0.11594202898550726,-0.00180379423616879,614.0
0.3389175436817098,0.13235161424214534,-0.0005262825019811923,832.0
0.3389175436817098,0.14603174603174604,-8.685658655203142e-05,932.0
0.3389175436817098,0.15599024343584103,-8.685658655203142e-05,842.0
0.3389175436817098,0.16677044416770442,-8.685658655203142e-05,1071.0
0.3389175436817098,0.18181818181818182,0.0024892312468828264,978.0
0.3389175436817098,0.19748784789435198,0.002607734446470013,971.0
0.3389175436817098,0.21276595744680848,0.002607734446470013,1227.0
0.3389175436817098,0.22835278200575002,0.002607734446470013,851.0
0.3389175436817098,0.22841664508331172,0.0026541806181779675,0.0
0.3389175436817098,0.24512966476913345,0.0028449551300754284,782.0
0.3389175436817098,0.26190476190476186,0.003196892870259723,704.0
0.3389175436817098,0.2796878403240232,0.003196892870259723,776.0
0.3389175436817098,0.3026390450190033,0.003196892870259723,775.0
0.3389175436817098,0.32565576186265843,0.003196892870259723,752.0
0.3389175436817098,0.33333333333333326,0.003196892870259723,183.0
0.3389175436817098,0.34285714285714286,0.003196892870259723,1060.0
0.3389175436817098,0.3728813559322034,0.003196892870259723,951.0
0.3389175436817098,0.40175560175560177,0.003196892870259723,849.0
0.3389175436817098,0.4018465273784423,0.003196892870259723,25.0
0.3389175436817098,0.4382077240344957,0.003196892870259723,853.0
0.3389175436817098,0.47619047619047616,0.003196892870259723,660.0
0.3389175436817098,0.5333333333333332,0.003196892870259723,709.0
0.3389175436817098,0.6666666666666665,0.003196892870259723,712.0
0.3389175436817098,0.7224444444444444,0.003196892870259723,894.0
0.41204563293472063,0.0,-0.0033211155720698636,0.0
0.41204563293472063,0.05932659932659934,-0.0033211155720698636,1293.0
0.41204563293472063,0.07604301581694731,-0.0033211155720698636,1088.0
0.41204563293472063,0.09212309228355439,-0.0033211155720698636,496.0
0.41204563293472063,0.10410645472061658,-0.0017277623374699058,1438.0
0.41204563293472063,0.11594202898550726,-0.0016276769329356662,387.0
0.41204563293472063,0.13235161424214534,-0.0003501651987480683,706.0
0.41204563293472063,0.14603174603174604,8.926071668109256e-05,490.0
0.41204563293472063,0.15599024343584103,8.926071668109256e-05,591.0
0.41204563293472063,0.16677044416770442,8.926071668109256e-05,801.0
0.41204563293472063,0.18181818181818182,0.0026653485501159503,853.0
0.41204563293472063,0.19748784789435198,0.0027838517497031368,743.0
0.41204563293472063,0.21276595744680848,0.0027838517497031368,463.0
0.41204563293472063,0.22835278200575002,0.0027838517497031368,826.0
0.41204563293472063,0.22841664508331172,0.002830297921411092,0.0
0.41204563293472063,0.24512966476913345,0.0030210724333085523,507.0
0.41204563293472063,0.26190476190476186,0.003196892870259723,532.0
0.41204563293472063,0.2796878403240232,0.003196892870259723,716.0
0.41204563293472063,0.3026390450190033,0.003196892870259723,661.0
0.41204563293472063,0.32565576186265843,0.003196892870259723,797.0
0.41204563293472063,0.33333333333333326,0.003196892870259723,84.0
0.41204563293472063,0.34285714285714286,0.003196892870259723,1105.0
0.41204563293472063,0.3728813559322034,0.003196892870259723,721.0
0.41204563293472063,0.40175560175560177,0.003196892870259723,1216.0
0.41204563293472063,0.4018465273784423,0.003196892870259723,40.0
0.41204563293472063,0.4382077240344957,0.003196892870259723,780.0
0.41204563293472063,0.47619047619047616,0.003196892870259723,407.0
0.41204563293472063,0.5333333333333332,0.003196892870259723,583.0
0.41204563293472063,0.6666666666666665,0.003196892870259723,974.0
0.41204563293472063,0.7224444444444444,0.003196892870259723,1762.0
0.5286559961045967,0.0,-0.0028677712970896405,0.0
0.5286559961045967,0.05932659932659934,-0.0028677712970896405,862.0
0.5286559961045967,0.07604301581694731,-0.0028677712970896405,420.0
0.5286559961045967,0.09212309228355439,-0.0028677712970896405,928.0
0.5286559961045967,0.10410645472061658,-0.0014966281448125223,750.0
0.5286559961045967,0.11594202898550726,-0.0013965427402782826,961.0
0.5286559961045967,0.13235161424214534,-0.0001190310060906847,677.0
0.5286559961045967,0.14603174603174604,0.00032039490933847604,687.0
0.5286559961045967,0.15599024343584103,0.00032039490933847604,595.0
0.5286559961045967,0.16677044416770442,0.00032039490933847604,760.0
0.5286559961045967,0.18181818181818182,0.002896482742773334,747.0
0.5286559961045967,0.19748784789435198,0.0030149859423605203,1040.0
0.5286559961045967,0.21276595744680848,0.0030149859423605203,1183.0
0.5286559961045967,0.22835278200575002,0.0030149859423605203,709.0
0.5286559961045967,0.22841664508331172,0.00302700372762261,0.0
0.5286559961045967,0.24512966476913345,0.0030857358268870845,626.0
0.5286559961045967,0.26190476190476186,0.003196892870259723,570.0
0.5286559961045967,0.2796878403240232,0.003196892870259723,1079.0
0.5286559961045967,0.3026390450190033,0.003196892870259723,810.0
0.5286559961045967,0.32565576186265843,0.003196892870259723,652.0
0.5286559961045967,0.33333333333333326,0.003196892870259723,103.0
0.5286559961045967,0.34285714285714286,0.003196892870259723,1731.0
0.5286559961045967,0.3728813559322034,0.003196892870259723,1040.0
0.5286559961045967,0.40175560175560177,0.003196892870259723,775.0
0.5286559961045967,0.4018465273784423,0.003196892870259723,4.0
0.5286559961045967,0.4382077240344957,0.003196892870259723,571.0
0.5286559961045967,0.47619047619047616,0.003196892870259723,647.0
0.5286559961045967,0.5333333333333332,0.003196892870259723,652.0
0.5286559961045967,0.6666666666666665,0.003196892870259723,780.0
0.5286559961045967,0.7224444444444444,0.003196892870259723,861.0
0.6919688012722389,0.0,-0.0028677712970896405,0.0
0.6919688012722389,0.05932659932659934,-0.0028677712970896405,1028.0
0.6919688012722389,0.07604301581694731,-0.0028677712970896405,492.0
0.6919688012722389,0.09212309228355439,-0.0028677712970896405,805.0
0.6919688012722389,0.10410645472061658,-0.0014966281448125223,572.0
0.6919688012722389,0.11594202898550726,-0.0013965427402782826,490.0
0.6919688012722389,0.13235161424214534,-0.0001190310060906847,1080.0
0.6919688012722389,0.14603174603174604,0.00032039490933847604,854.0
0.6919688012722389,0.15599024343584103,0.00032039490933847604,763.0
0.6919688012722389,0.16677044416770442,0.00032039490933847604,727.0
0.6919688012722389,0.18181818181818182,0.002896482742773334,776.0
0.6919688012722389,0.19748784789435198,0.0030149859423605203,938.0
0.6919688012722389,0.21276595744680848,0.0030149859423605203,709.0
0.6919688012722389,0.22835278200575002,0.0030149859423605203,1000.0
0.6919688012722389,0.22841664508331172,0.00302700372762261,651.0
0.6919688012722389,0.24512966476913345,0.0030857358268870845,879.0
0.6919688012722389,0.26190476190476186,0.003196892870259723,606.0
0.6919688012722389,0.2796878403240232,0.003196892870259723,820.0
0.6919688012722389,0.3026390450190033,0.003196892870259723,550.0
0.6919688012722389,0.32565576186265843,0.003196892870259723,893.0
0.6919688012722389,0.33333333333333326,0.003196892870259723,129.0
0.6919688012722389,0.34285714285714286,0.003196892870259723,1073.0
0.6919688012722389,0.3728813559322034,0.003196892870259723,769.0
0.6919688012722389,0.40175560175560177,0.003196892870259723,946.0
0.6919688012722389,0.4018465273784423,0.003196892870259723,669.0
0.6919688012722389,0.4382077240344957,0.003196892870259723,837.0
0.6919688012722389,0.47619047619047616,0.003196892870259723,591.0
0.6919688012722389,0.5333333333333332,0.003196892870259723,531.0
0.6919688012722389,0.6666666666666665,0.003196892870259723,439.0
0.6919688012722389,0.7224444444444444,0.003196892870259723,851.0
0.829902966580562,0.0,-0.0028677712970896405,0.0
0.829902966580562,0.05932659932659934,-0.0028677712970896405,529.0
0.829902966580562,0.07604301581694731,-0.0028677712970896405,1292.0
0.829902966580562,0.09212309228355439,-0.0028677712970896405,790.0
0.829902966580562,0.10410645472061658,-0.0014966281448125223,629.0
0.829902966580562,0.11594202898550726,-0.0013965427402782826,1163.0
0.829902966580562,0.13235161424214534,-0.0001190310060906847,717.0
0.829902966580562,0.14603174603174604,0.00032039490933847604,633.0
0.829902966580562,0.15599024343584103,0.00032039490933847604,782.0
0.829902966580562,0.16677044416770442,0.00032039490933847604,443.0
0.829902966580562,0.18181818181818182,0.002896482742773334,754.0
0.829902966580562,0.19748784789435198,0.0030149859423605203,593.0
0.829902966580562,0.21276595744680848,0.0030149859423605203,600.0
0.829902966580562,0.22835278200575002,0.0030149859423605203,742.0
0.829902966580562,0.22841664508331172,0.00302700372762261,4.0
0.829902966580562,0.24512966476913345,0.0030857358268870845,518.0
0.829902966580562,0.26190476190476186,0.003196892870259723,385.0
0.829902966580562,0.2796878403240232,0.003196892870259723,1069.0
0.829902966580562,0.3026390450190033,0.003196892870259723,508.0
0.829902966580562,0.32565576186265843,0.003196892870259723,1470.0
0.829902966580562,0.33333333333333326,0.003196892870259723,82.0
0.829902966580562,0.34285714285714286,0.003196892870259723,1285.0
0.829902966580562,0.3728813559322034,0.003196892870259723,1100.0
0.829902966580562,0.40175560175560177,0.003196892870259723,580.0
0.829902966580562,0.4018465273784423,0.003196892870259723,15.0
0.829902966580562,0.4382077240344957,0.003196892870259723,893.0
0.829902966580562,0.47619047619047616,0.003196892870259723,608.0
0.829902966580562,0.5333333333333332,0.003196892870259723,1183.0
0.829902966580562,0.6666666666666665,0.003196892870259723,589.0
0.829902966580562,0.7224444444444444,0.003196892870259723,1155.0
1.0224186996516949,0.0,-0.0028677712970896405,0.0
1.0224186996516949,0.05932659932659934,-0.0028677712970896405,990.0
1.0224186996516949,0.07604301581694731,-0.0028677712970896405,633.0
1.0224186996516949,0.09212309228355439,-0.0028677712970896405,688.0
1.0224186996516949,0.10410645472061658,-0.0014966281448125223,1124.0
1.0224186996516949,0.11594202898550726,-0.0013965427402782826,907.0
1.0224186996516949,0.13235161424214534,-0.0001190310060906847,729.0
1.0224186996516949,0.14603174603174604,0.00032039490933847604,942.0
1.0224186996516949,0.15599024343584103,0.00032039490933847604,673.0
1.0224186996516949,0.16677044416770442,0.00032039490933847604,576.0
1.0224186996516949,0.18181818181818182,0.002896482742773334,620.0
1.0224186996516949,0.19748784789435198,0.0030149859423605203,627.0
1.0224186996516949,0.21276595744680848,0.0030149859423605203,688.0
1.0224186996516949,0.22835278200575002,0.0030149859423605203,480.0
1.0224186996516949,0.22841664508331172,0.00302700372762261,11.0
1.0224186996516949,0.24512966476913345,0.0030857358268870845,907.0
1.0224186996516949,0.26190476190476186,0.003196892870259723,1072.0
1.0224186996516949,0.2796878403240232,0.003196892870259723,501.0
1.0224186996516949,0.3026390450190033,0.003196892870259723,718.0
1.0224186996516949,0.32565576186265843,0.003196892870259723,543.0
1.0224186996516949,0.33333333333333326,0.003196892870259723,73.0
1.0224186996516949,0.34285714285714286,0.003196892870259723,1985.0
1.0224186996516949,0.3728813559322034,0.003196892870259723,730.0
1.0224186996516949,0.40175560175560177,0.003196892870259723,766.0
1.0224186996516949,0.4018465273784423,0.003196892870259723,74.0
1.0224186996516949,0.4382077240344957,0.003196892870259723,744.0
1.0224186996516949,0.47619047619047616,0.003196892870259723,812.0
1.0224186996516949,0.5333333333333332,0.003196892870259723,497.0
1.0224186996516949,0.6666666666666665,0.003196892870259723,451.0
1.0224186996516949,0.7224444444444444,0.003196892870259723,1191.0
1.1351286523163182,0.0,-0.0028677712970896405,0.0
1.1351286523163182,0.05932659932659934,-0.0028677712970896405,443.0
1.1351286523163182,0.07604301581694731,-0.0028677712970896405,260.0
